x,y
-4.303190112450648,-11.837512727620066
-9.262261052909345,-132.80672256460082
2.191286679597937,16.162524192605375
0.0535804645772302,11.402029297532817
-8.970424975000213,-133.6487481225857
-4.427070715267771,-27.932025416762308
8.165317719333075,49.9075086607203
-5.208762186660552,-27.011422173469263
-7.102102558175538,-70.45605783383185
-0.21094479444873926,5.7281967350868355
9.713009082212015,81.66639446790127
-5.158894569769991,-38.270581287443555
3.442710948117572,15.510656440892163
5.232392306574351,14.07910010157109
-5.247249120152007,-35.88570001577984
4.5643269722371915,24.208781329313155
-2.644337345614936,2.6201706230314343
2.646116611871589,16.779156177301388
2.6705942152178945,21.734627183908948
0.71549368149517,6.421688529675161
-8.194204598911835,-93.16135176229014
6.70604991178476,22.981727300989206
-3.5843987005652833,-9.956295539202111
-6.269629792002915,-53.13964136487078
-9.184497168904722,-132.05234388317942
1.8178588637648367,13.535714169850966
3.551287236845649,2.093303107664962
-9.668243421442877,-130.5239180462673
0.24186116598562002,-4.604285083835218
-5.470084496041241,-49.410458087871405
2.9034558081889976,20.62062193458435
-6.512671419900171,-48.93958396417686
3.81875476204932,17.15611100201619
-2.265293073989252,3.0246455076141276
8.73459977473469,50.83920098251039
-7.249581117080135,-82.85112675716286
-3.17867297899483,-8.863000399330287
-7.730529575188219,-93.31170546828479
8.493872365571256,56.94578743191591
7.5467870676196185,33.12797012294859
-4.841167445696888,-36.00195479186434
3.19968092068358,6.342344313819819
6.344444004024318,27.229854484854027
1.104016231989247,1.095924237320606
0.5930115671201293,-2.1911581747995212
-5.162954181990966,-29.97950436440762
-8.137944643882015,-95.83376368318352
7.944315159066534,34.401402602071656
8.008361143266608,35.600116919949464
2.6620291454653593,10.987778191895654
-3.219404179025986,-24.438705236845507
-3.015808507746782,-22.396713520968532
4.519113577404788,5.871700054486894
7.942205199051543,37.30896425964866
7.741728485302346,40.02490681620979
5.597510917152476,32.82071288550442
